"RunID","SourceID","SourceTime","Comment"
408508,3,24.75,NA
408509,0,0,NA
408510,0,0,NA
408511,4,61.5,NA
408512,0,0,NA
408513,3,57.25,NA
408514,0,0,NA
408515,0,0,NA
408516,0,0,NA
408517,0,0,NA
408518,1,187.25,NA
408519,0,0,NA
408520,0,0,NA
408521,0,0,NA
408522,0,0,NA
408523,0,0,NA
408524,3,45.5,NA
408525,0,0,NA
408526,0,0,NA
408527,2,97.75,NA
408528,5,92.25,NA
408529,1,42.5,NA
408530,5,44.75,NA
408531,5,78.5,NA
408532,3,143,NA
408533,3,130.25,NA
408534,0,0,NA
408535,2,87,NA
408536,1,134.25,NA
408537,0,0,NA
408538,3,37,NA
408539,0,0,NA
408540,6,53,NA
408541,0,0,NA
408542,1,60.75,NA
408543,0,0,NA
408544,0,0,NA
408545,0,0,NA
408546,4,520.5,NA
408547,0,0,NA
408548,0,0,NA
408549,0,0,NA
408550,0,0,NA
408551,6,424.75,NA
408552,3,85.75,NA
408553,4,35,NA
408554,5,110.75,NA
408555,0,0,NA
408556,0,0,NA
408557,0,0,NA
408558,0,0,NA
408559,0,0,NA
408560,0,0,NA
408561,0,0,NA
408562,0,0,NA
408563,0,0,NA
408564,4,33.5,NA
408565,2,35,NA
408566,6,27.5,NA
408567,0,0,NA
408568,0,0,NA
408569,0,0,NA
408570,3,44,NA
408571,0,0,NA
408572,6,128,NA
408573,6,41.5,NA
408574,5,33.25,NA
408575,0,0,NA
408576,0,0,NA
408577,0,0,NA
408578,0,0,NA
408579,1,68.25,NA
408580,1,53.25,NA
408581,0,0,NA
408582,3,44,NA
408583,0,0,NA
408584,6,39.75,NA
408585,0,0,NA
408586,0,0,NA
408587,0,0,NA
408588,0,0,NA
408589,0,0,NA
408590,5,66.5,NA
408591,3,54.75,NA
408592,0,0,NA
408593,3,181.75,NA
408594,0,0,NA
408595,0,0,NA
408596,6,40.25,NA
408597,2,215.75,NA
408598,1,40.5,NA
408599,0,0,NA
408600,6,53.75,NA
408601,3,24.75,NA
408602,0,0,NA
408603,0,0,NA
408604,0,0,NA
408605,5,119.25,NA
408606,4,49.25,NA
408607,0,0,NA
408608,0,0,NA
408609,3,28.75,NA
408610,0,0,NA
408611,0,0,NA
408612,0,0,NA
408613,0,0,NA
408614,0,0,NA
408615,0,0,NA
408616,0,0,NA
408617,3,33.25,NA
408618,0,0,NA
408619,0,0,NA
408620,5,39.25,NA
408621,0,0,NA
408622,0,0,NA
408623,0,0,NA
408624,0,0,NA
408625,3,40.5,NA
408626,0,0,NA
408627,0,0,NA
408628,2,54,NA
408629,1,51.25,NA
408630,0,0,NA
408631,0,0,NA
408632,6,49.75,NA
408633,0,0,NA
408634,4,55.75,NA
408635,0,0,NA
408636,0,0,NA
408637,3,63.75,NA
408638,1,48.25,NA
408639,0,0,NA
408640,4,52.5,NA
408641,0,0,NA
408642,2,60.25,NA
408643,3,46.5,NA
408644,0,0,NA
408645,0,0,NA
408646,5,92,NA
408647,1,159.5,NA
408648,2,107,NA
408649,1,40,NA
408650,6,30.5,NA
408651,3,43,NA
408652,4,33.75,NA
408653,0,0,NA
408654,0,0,NA
408655,0,0,NA
408656,2,119.75,NA
408657,0,0,NA
408658,0,0,NA
408659,0,0,NA
408660,0,0,NA
408661,3,125.5,NA
408662,0,0,NA
408663,0,0,NA
408664,3,71,NA
408665,3,49.5,NA
408666,4,41.5,NA
408667,3,112,NA
408668,2,38,NA
408669,4,97.25,NA
408670,0,0,NA
408671,0,0,NA
408672,0,0,NA
408673,0,0,NA
408674,0,0,NA
408675,0,0,NA
408676,5,44,NA
408677,0,0,NA
408678,3,54.25,NA
408679,0,0,NA
408680,0,0,NA
408681,3,32.75,NA
408682,0,0,NA
408683,0,0,NA
408684,0,0,NA
408685,0,0,NA
408686,2,48.75,NA
408687,5,73.25,NA
408688,1,50.25,NA
408689,1,137.75,NA
408690,0,0,NA
408691,6,63,NA
408692,4,50.75,NA
408693,6,53.75,NA
408694,0,0,NA
408695,0,0,NA
408696,0,0,NA
408697,0,0,NA
408698,0,0,NA
408699,6,64.75,NA
408700,0,0,NA
408701,4,38.25,NA
408702,3,16.25,NA
408703,3,59,NA
408704,0,0,NA
408705,3,184.25,NA
408706,0,0,NA
408707,2,55.5,NA
408708,0,0,NA
408709,0,0,NA
408710,3,45.75,NA
408711,0,0,NA
408712,0,0,NA
408713,6,42.25,NA
408714,5,57.25,NA
408715,0,0,NA
408716,0,0,NA
408717,0,0,NA
408718,0,0,NA
408719,0,0,NA
408720,0,0,NA
408721,0,0,NA
408722,6,46,NA
408723,5,53.25,NA
408724,1,330.25,NA
408725,0,0,NA
408726,0,0,NA
408727,0,0,NA
408728,3,43.75,NA
408729,4,48,NA
408730,0,0,NA
408731,2,142.75,NA
408732,0,0,NA
408733,5,241.75,NA
408734,0,0,NA
408735,5,59.5,NA
408736,3,215,NA
408737,1,37.25,NA
408738,5,28.75,NA
408739,5,34,NA
408740,2,122.75,NA
408741,0,0,NA
408742,3,33.25,NA
408743,0,0,NA
408744,0,0,NA
408745,0,0,NA
408746,4,45.75,NA
408747,0,0,NA
408748,0,0,NA
408749,2,169.75,NA
408750,0,0,NA
408751,5,30.5,NA
408752,5,171.25,NA
408753,4,40.5,NA
408754,0,0,NA
408755,0,0,NA
408756,5,137.75,NA
408757,0,0,NA
408758,6,51,NA
408759,5,30.25,NA
408760,0,0,NA
408761,0,0,NA
408762,0,0,NA
408763,0,0,NA
408764,0,0,NA
408765,0,0,NA
408766,3,88.75,NA
408767,1,41.25,NA
408768,0,0,NA
408769,0,0,NA
408770,0,0,NA
408771,3,124,NA
408772,6,50.5,NA
408773,6,39.75,NA
408774,0,0,NA
408775,0,0,NA
408776,0,0,NA
408777,0,0,NA
408778,0,0,NA
408779,6,64,NA
408780,6,139.5,NA
408781,6,78.75,NA
408782,0,0,NA
408783,0,0,NA
408784,4,43,NA
408785,0,0,NA
408786,3,19,NA
408787,3,67.75,NA
408788,5,43.25,NA
408789,4,379.25,NA
408790,2,26.75,NA
408791,0,0,NA
408792,5,32.25,NA
408793,0,0,NA
408794,0,0,NA
408795,6,81.25,NA
408796,3,368.5,NA
408797,2,139,NA
408798,4,34.75,NA
408799,4,33.25,NA
408800,0,0,NA
408801,0,0,NA
408802,3,53,NA
408803,4,66.25,NA
408804,0,0,NA
408805,0,0,NA
408806,0,0,NA
408807,1,45.5,NA
408808,0,0,NA
408809,0,0,NA
408810,0,0,NA
408811,0,0,NA
408812,4,40.25,NA
408813,4,47.5,NA
408814,0,0,NA
408815,0,0,NA
408816,0,0,NA
408817,0,0,NA
408818,3,65.5,NA
408819,0,0,NA
408820,0,0,NA
408821,2,183,NA
408822,4,49.25,NA
408823,3,54.5,NA
408824,0,0,NA
408825,0,0,NA
408826,0,0,NA
408827,3,68.25,NA
408828,0,0,NA
408829,0,0,NA
408830,5,135,NA
408831,0,0,NA
408832,0,0,NA
408833,0,0,NA
408834,0,0,NA
408835,6,31,NA
408836,0,0,NA
408837,0,0,NA
408838,4,53.25,NA
408839,6,193,NA
408840,3,170.75,NA
408841,0,0,NA
408842,0,0,NA
408843,0,0,NA
408844,0,0,NA
408845,0,0,NA
408846,0,0,NA
408847,0,0,NA
408848,1,98.5,NA
408849,0,0,NA
408850,0,0,NA
408851,0,0,NA
408852,6,36,NA
408853,0,0,NA
408854,3,164.75,NA
408855,5,37,NA
408856,0,0,NA
408857,0,0,NA
408858,0,0,NA
408859,0,0,NA
408860,6,40.25,NA
408861,0,0,NA
408862,6,68.25,NA
408863,0,0,NA
408864,0,0,NA
408865,3,49.75,NA
408866,0,0,NA
408867,1,96,NA
408868,0,0,NA
408869,0,0,NA
408870,3,79.5,NA
408871,4,39.5,NA
408872,4,52.5,NA
408873,0,0,NA
408874,0,0,NA
408875,5,46,NA
408876,0,0,NA
408877,6,45.5,NA
408878,0,0,NA
408879,0,0,NA
408880,3,46.5,NA
408881,0,0,NA
408882,0,0,NA
408883,0,0,NA
408884,0,0,NA
408885,3,102.75,NA
408886,0,0,NA
408887,3,47.25,NA
408888,6,49.75,NA
408889,2,45,NA
408890,0,0,NA
408891,3,57.25,NA
408892,0,0,NA
408893,5,30.75,NA
408894,1,38.75,NA
408895,0,0,NA
408896,0,0,NA
408897,4,80.25,NA
408898,0,0,NA
408899,0,0,NA
408900,0,0,NA
408901,0,0,NA
408902,3,77.25,NA
408903,0,0,NA
408904,0,0,NA
408905,0,0,NA
408906,0,0,NA
408907,0,0,NA
408908,0,0,NA
408909,3,62.25,NA
408910,0,0,NA
408911,4,30,NA
408912,4,225.25,NA
408913,0,0,NA
408914,0,0,NA
408915,6,22,NA
408916,0,0,NA
408917,0,0,NA
408918,0,0,NA
408919,0,0,NA
408920,1,42,NA
408921,0,0,NA
408922,2,189,NA
408923,0,0,NA
408924,0,0,NA
408925,4,38.5,NA
408926,3,90.5,NA
408927,3,44.25,NA
408928,6,64.75,NA
408929,0,0,NA
408930,0,0,NA
408931,1,48,NA
408932,0,0,NA
408933,3,102,NA
408934,6,71,NA
408935,0,0,NA
408936,1,77.75,NA
408937,0,0,NA
408938,5,140.75,NA
408939,4,41.75,NA
408940,0,0,NA
408941,0,0,NA
408942,0,0,NA
408943,5,29,NA
408944,6,65,NA
408945,3,47.25,NA
408946,6,55,NA
408947,5,33,NA
408948,1,52.5,NA
408949,0,0,NA
408950,3,48.25,NA
408951,1,98.75,NA
408952,3,203.25,NA
408953,0,0,NA
408954,3,25,NA
408955,2,374.75,NA
408956,3,42,NA
408957,1,34,NA
408958,0,0,NA
408959,0,0,NA
408960,0,0,NA
408961,0,0,NA
408962,0,0,NA
408963,0,0,NA
408964,1,46.5,NA
408965,3,37.75,NA
408966,3,51,NA
408967,0,0,NA
408968,6,50,NA
408969,0,0,NA
408970,6,45,NA
408971,0,0,NA
408972,0,0,NA
408973,0,0,NA
408974,4,42.5,NA
408975,3,35.25,NA
408976,4,30.5,NA
408977,0,0,NA
408978,0,0,NA
408979,0,0,NA
408980,2,72.75,NA
408981,3,37.25,NA
408982,0,0,NA
408983,0,0,NA
408984,0,0,NA
408985,0,0,NA
408986,3,88,NA
408987,0,0,NA
408988,0,0,NA
408989,5,41.25,NA
408990,6,33.25,NA
408991,3,263.5,NA
408992,3,50,NA
408993,1,65.25,NA
408994,0,0,NA
408995,5,36.5,NA
408996,0,0,NA
408997,0,0,NA
408998,2,179.75,NA
408999,0,0,NA
409000,4,46.25,NA
409001,0,0,NA
409002,0,0,NA
409003,3,66,NA
409004,2,259.5,NA
409005,0,0,NA
409006,4,33.5,NA
409007,3,32.5,NA
409008,3,57.25,NA
409009,0,0,NA
409010,0,0,NA
409011,3,106.75,NA
409012,0,0,NA
409013,0,0,NA
409014,0,0,NA
409015,5,97.75,NA
409016,6,416.5,NA
409017,0,0,NA
409018,0,0,NA
409019,6,194,NA
409020,5,55.25,NA
409021,2,64.5,NA
409022,5,58.75,NA
409023,6,254,NA
409024,0,0,NA
409025,0,0,NA
409026,6,41,NA
409027,3,58.5,NA
409028,0,0,NA
409029,0,0,NA
409030,3,272.75,NA
409031,3,31.25,NA
409032,0,0,NA
409033,3,343.5,NA
409034,3,24.5,NA
409035,0,0,NA
409036,5,31.5,NA
409037,2,198.75,NA
409038,0,0,NA
409039,0,0,NA
409040,6,43.75,NA
409041,0,0,NA
409042,0,0,NA
409043,4,47.5,NA
409044,0,0,NA
409045,0,0,NA
409046,0,0,NA
409047,5,67.25,NA
409048,0,0,NA
409049,0,0,NA
409050,5,38,NA
409051,0,0,NA
409052,0,0,NA
409053,0,0,NA
409054,5,39.25,NA
409055,3,108,NA
409056,0,0,NA
409057,3,44.5,NA
409058,0,0,NA
409059,5,119.5,NA
409060,0,0,NA
409061,0,0,NA
409062,0,0,NA
409063,0,0,NA
409064,6,91,NA
409065,1,36.25,NA
409066,0,0,NA
409067,0,0,NA
409068,0,0,NA
409069,0,0,NA
409070,0,0,NA
409071,0,0,NA
409072,0,0,NA
409073,6,56.25,NA
409074,0,0,NA
409075,0,0,NA
409076,0,0,NA
409077,2,111.75,NA
409078,3,59.5,NA
409079,2,91.75,NA
409080,4,109.25,NA
409081,1,59,NA
409082,4,44.25,NA
409083,6,235.25,NA
409084,0,0,NA
409085,0,0,NA
409086,1,37.5,NA
409087,6,63.75,NA
409088,3,32.25,NA
409089,0,0,NA
409090,0,0,NA
409091,2,57.25,NA
409092,0,0,NA
409093,0,0,NA
409094,0,0,NA
409095,0,0,NA
409096,0,0,NA
409097,0,0,NA
409098,6,77.75,NA
409099,5,373.75,NA
409100,0,0,NA
409101,0,0,NA
409102,4,48.75,NA
409103,0,0,NA
409104,0,0,NA
409105,3,186.75,NA
409106,0,0,NA
409107,1,43,NA
409108,0,0,NA
409109,0,0,NA
409110,0,0,NA
409111,3,38.75,NA
409112,4,41,NA
409113,0,0,NA
409114,0,0,NA
409115,0,0,NA
409116,0,0,NA
409117,4,67.5,NA
409118,0,0,NA
409119,0,0,NA
409120,0,0,NA
409121,3,117.75,NA
409122,0,0,NA
409123,0,0,NA
409124,0,0,NA
409125,1,33.5,NA
409126,0,0,NA
409127,5,44.5,NA
409128,6,46.25,NA
409129,4,75.5,NA
409130,0,0,NA
409131,0,0,NA
409132,0,0,NA
409133,0,0,NA
409134,0,0,NA
409135,0,0,NA
409136,1,34.75,NA
409137,5,230.75,NA
409138,0,0,NA
409139,6,39.5,NA
409140,0,0,NA
409141,0,0,NA
409142,0,0,NA
409143,5,55.5,NA
409144,0,0,NA
409145,2,118.5,NA
409146,0,0,NA
409147,5,87.5,NA
409148,0,0,NA
409149,0,0,NA
409150,4,31.5,NA
409151,3,142.25,NA
409152,0,0,NA
409153,3,71,NA
409154,0,0,NA
409155,0,0,NA
409156,0,0,NA
409157,0,0,NA
409158,0,0,NA
409159,0,0,NA
409160,1,82.25,NA
409161,3,35,NA
409162,2,150,NA
409163,0,0,NA
409164,0,0,NA
409165,4,32.5,NA
409166,4,35,NA
409167,0,0,NA
409168,0,0,NA
409169,0,0,NA
409170,2,33.5,NA
409171,0,0,NA
409172,1,34.25,NA
409173,0,0,NA
409174,0,0,NA
409175,0,0,NA
409176,0,0,NA
409177,5,32.5,NA
409178,3,57,NA
409179,6,129,NA
409180,2,71,NA
409181,6,45,NA
409182,0,0,NA
409183,6,45,NA
409184,2,269.75,NA
409185,4,49.75,NA
409186,0,0,NA
409187,0,0,NA
409188,0,0,NA
409189,0,0,NA
409190,0,0,NA
409191,0,0,NA
409192,3,43,NA
409193,4,46.75,NA
409194,0,0,NA
409195,0,0,NA
409196,0,0,NA
409197,0,0,NA
409198,3,99,NA
409199,4,49.75,NA
409200,1,43.5,NA
409201,0,0,NA
409202,2,51.25,NA
409203,0,0,NA
409204,0,0,NA
409205,0,0,NA
409206,0,0,NA
409207,0,0,NA
409208,0,0,NA
409209,0,0,NA
409210,0,0,NA
409211,0,0,NA
409212,3,113,NA
409213,5,131.5,NA
409214,1,199.75,NA
409215,0,0,NA
409216,4,39,NA
409217,0,0,NA
409218,4,45,NA
409219,0,0,NA
409220,5,45.75,NA
409221,4,68,NA
409222,4,51.25,NA
409223,3,48.75,NA
409224,3,51.75,NA
409225,0,0,NA
409226,0,0,NA
409227,0,0,NA
409228,0,0,NA
409229,1,68.75,NA
409230,5,49.5,NA
409231,0,0,NA
409232,0,0,NA
409233,0,0,NA
409234,3,198,NA
409235,0,0,NA
409236,0,0,NA
409237,3,75,NA
409238,5,40.5,NA
409239,2,89,NA
409240,0,0,NA
409241,0,0,NA
409242,0,0,NA
409243,2,82,NA
409244,2,50.75,NA
409245,0,0,NA
409246,3,77.75,NA
409247,3,65,NA
409248,5,49,NA
409249,0,0,NA
409250,4,55,NA
409251,4,38.75,NA
409252,1,29.5,NA
409253,0,0,NA
409254,0,0,NA
409255,2,277.75,NA
409256,0,0,NA
409257,0,0,NA
409258,5,53.25,NA
409259,0,0,NA
409260,0,0,NA
409261,0,0,NA
409262,0,0,NA
409263,0,0,NA
409264,0,0,NA
409265,3,33.75,NA
409266,0,0,NA
409267,2,66,NA
409268,0,0,NA
409269,1,139,NA
409270,4,61.25,NA
409271,6,59.75,NA
409272,5,30.25,NA
409273,4,40.5,NA
409274,0,0,NA
409275,1,424.5,NA
409276,4,109.5,NA
409277,0,0,NA
409278,6,52.5,NA
409279,0,0,NA
409280,0,0,NA
409281,0,0,NA
409282,0,0,NA
409283,0,0,NA
409284,0,0,NA
409285,0,0,NA
409286,0,0,NA
409287,0,0,NA
409288,0,0,NA
409289,3,43.25,NA
409290,2,92.75,NA
409291,1,153.75,NA
409292,0,0,NA
409293,0,0,NA
409294,0,0,NA
409295,6,162.25,NA
409296,0,0,NA
409297,0,0,NA
409298,0,0,NA
409299,4,63.75,NA
409300,1,46.75,NA
409301,6,209.25,NA
409302,2,161.75,NA
409303,0,0,NA
409304,0,0,NA
409305,0,0,NA
409306,6,63.75,NA
409307,3,42.25,NA
409308,5,42.5,NA
409309,4,41.5,NA
409310,0,0,NA
409311,4,47.25,NA
409312,0,0,NA
409313,0,0,NA
409314,5,59.75,NA
409315,6,72.75,NA
409316,4,44.75,NA
409317,4,59.25,NA
409318,0,0,NA
409319,0,0,NA
409320,5,130,NA
409321,4,48.75,NA
409322,0,0,NA
409323,6,120.75,NA
409324,0,0,NA
409325,0,0,NA
409326,0,0,NA
409327,5,49.75,NA
409328,1,116.75,NA
409329,4,38.25,NA
409330,5,45.5,NA
409331,2,56.75,NA
409332,0,0,NA
409333,0,0,NA
409334,0,0,NA
409335,0,0,NA
409336,0,0,NA
409337,0,0,NA
409338,0,0,NA
409339,0,0,NA
409340,0,0,NA
409341,0,0,NA
409342,0,0,NA
409343,0,0,NA
409344,0,0,NA
409345,0,0,NA
409346,0,0,NA
409347,2,85,NA
409348,0,0,NA
409349,0,0,NA
409350,0,0,NA
409351,0,0,NA
409352,0,0,NA
409353,4,32.5,NA
409354,0,0,NA
409355,0,0,NA
409356,3,53.75,NA
409357,4,206.5,NA
409358,6,49.5,NA
409359,4,45,NA
409360,6,185,NA
409361,6,33.75,NA
409362,2,40.25,NA
409363,0,0,NA
409364,2,126,NA
409365,0,0,NA
409366,3,57.75,NA
409367,1,76.75,NA
409368,0,0,NA
409369,3,31.75,NA
409370,1,38.75,NA
409371,6,141.25,NA
409372,3,13.25,NA
409373,0,0,NA
409374,0,0,NA
409375,0,0,NA
409376,0,0,NA
409377,0,0,NA
409378,0,0,NA
409379,0,0,NA
409380,5,126.5,NA
409381,0,0,NA
409382,0,0,NA
409383,0,0,NA
409384,6,63.75,NA
409385,0,0,NA
409386,5,42.25,NA
409387,6,134.5,NA
409388,3,48.75,NA
409389,0,0,NA
409390,2,42,NA
409391,0,0,NA
409392,0,0,NA
409393,0,0,NA
409394,0,0,NA
409395,0,0,NA
409396,0,0,NA
409397,5,43.75,NA
409398,0,0,NA
409399,3,178.75,NA
409400,0,0,NA
409401,0,0,NA
409402,0,0,NA
409403,0,0,NA
409404,6,33,NA
409405,0,0,NA
409406,0,0,NA
409407,3,35,NA
409408,2,58,NA
409409,0,0,NA
409410,3,39.25,NA
409411,3,91,NA
409412,0,0,NA
409413,0,0,NA
409414,0,0,NA
409415,5,91,NA
409416,0,0,NA
409417,3,155.25,NA
409418,0,0,NA
409419,0,0,NA
409420,3,42.25,NA
409421,0,0,NA
409422,0,0,NA
409423,0,0,NA
409424,0,0,NA
409425,0,0,NA
409426,0,0,NA
409427,0,0,NA
409428,0,0,NA
409429,0,0,NA
409430,0,0,NA
409431,0,0,NA
409432,0,0,NA
409433,2,184.75,NA
409434,1,50,NA
409435,0,0,NA
409436,3,37,NA
409437,2,49,NA
409438,0,0,NA
409439,0,0,NA
409440,0,0,NA
409441,0,0,NA
409442,0,0,NA
409443,0,0,NA
409444,6,59.75,NA
409445,0,0,NA
409446,0,0,NA
409447,0,0,NA
409448,1,161.75,NA
409449,4,128.25,NA
409450,0,0,NA
409451,3,120.5,NA
409452,0,0,NA
409453,6,66.5,NA
409454,0,0,NA
409455,4,146.5,NA
409456,5,37.25,NA
409457,0,0,NA
409458,0,0,NA
409459,5,61.25,NA
409460,6,36.75,NA
409461,0,0,NA
409462,0,0,NA
409463,0,0,NA
409464,0,0,NA
409465,0,0,NA
409466,2,36.75,NA
409467,3,158.75,NA
409468,0,0,NA
409469,4,34.5,NA
409470,2,158,NA
409471,0,0,NA
409472,0,0,NA
409473,0,0,NA
409474,4,247.25,NA
409475,0,0,NA
409476,5,62.75,NA
409477,5,38.25,NA
409478,5,54.75,NA
409479,2,144.75,NA
409480,3,38.25,NA
409481,0,0,NA
409482,1,103.25,NA
409483,0,0,NA
409484,0,0,NA
409485,3,211.75,NA
409486,5,36.25,NA
409487,0,0,NA
409488,0,0,NA
409489,0,0,NA
409490,0,0,NA
409491,0,0,NA
409492,0,0,NA
409493,4,39.25,NA
409494,0,0,NA
409495,0,0,NA
409496,4,81.25,NA
409497,0,0,NA
409498,0,0,NA
409499,0,0,NA
409500,0,0,NA
409501,3,31.5,NA
409502,6,42.5,NA
409503,0,0,NA
409504,0,0,NA
409505,4,45.25,NA
409506,6,74.25,NA
409507,0,0,NA
409508,5,48.5,NA
409509,4,77.25,NA
409510,0,0,NA
409511,0,0,NA
409512,0,0,NA
409513,0,0,NA
409514,0,0,NA
409515,0,0,NA
409516,4,63.75,NA
409517,5,33.25,NA
409518,0,0,NA
409519,1,42.25,NA
409520,0,0,NA
409521,3,41,NA
409522,0,0,NA
409523,0,0,NA
409524,0,0,NA
409525,5,50.5,NA
409526,0,0,NA
409527,0,0,NA
409528,6,335,NA
409529,0,0,NA
409530,3,64,NA
409531,0,0,NA
409532,2,58.75,NA
409533,0,0,NA
409534,0,0,NA
409535,0,0,NA
409536,6,44.75,NA
409537,0,0,NA
409538,0,0,NA
409539,5,38.75,NA
409540,4,47,NA
409541,0,0,NA
409542,0,0,NA
409543,0,0,NA
409544,1,40.5,NA
409545,0,0,NA
409546,3,119.5,NA
409547,0,0,NA
409548,0,0,NA
409549,0,0,NA
409550,0,0,NA
409551,3,22.75,NA
409552,0,0,NA
409553,6,64.25,NA
409554,0,0,NA
409555,0,0,NA
409556,4,169.75,NA
409557,1,550.5,NA
409558,3,97.5,NA
409559,0,0,NA
409560,0,0,NA
409561,0,0,NA
409562,0,0,NA
409563,5,167.75,NA
409564,0,0,NA
409565,0,0,NA
409566,4,81.25,NA
409567,5,84.25,NA
409568,0,0,NA
409569,0,0,NA
409570,0,0,NA
409571,0,0,NA
409572,0,0,NA
409573,0,0,NA
409574,0,0,NA
409575,1,35.25,NA
409576,0,0,NA
409577,0,0,NA
409578,0,0,NA
409579,0,0,NA
409580,0,0,NA
409581,1,95.75,NA
409582,0,0,NA
409583,0,0,NA
409584,0,0,NA
409585,0,0,NA
409586,3,87.25,NA
409587,6,100.75,NA
409588,3,54.5,NA
409589,4,41.5,NA
409590,0,0,NA
409591,0,0,NA
409592,0,0,NA
409593,0,0,NA
409594,0,0,NA
409595,0,0,NA
409596,0,0,NA
409597,5,74.75,NA
409598,3,243.5,NA
409599,0,0,NA
409600,0,0,NA
409601,5,69.75,NA
409602,5,31.75,NA
409603,0,0,NA
409604,0,0,NA
409605,0,0,NA
409606,0,0,NA
409607,3,51.25,NA
409608,0,0,NA
409609,0,0,NA
409610,5,69,NA
409611,2,40.75,NA
409612,3,72.25,NA
409613,0,0,NA
409614,0,0,NA
409615,3,60,NA
409616,0,0,NA
409617,2,60,NA
409618,0,0,NA
409619,0,0,NA
409620,4,39.5,NA
409621,0,0,NA
409622,2,96.25,NA
409623,3,39.5,NA
409624,6,38.25,NA
409625,2,92.5,NA
409626,0,0,NA
409627,3,31,NA
409628,0,0,NA
409629,5,43.5,NA
409630,6,35.25,NA
409631,0,0,NA
409632,2,39.5,NA
409633,4,51.75,NA
409634,0,0,NA
409635,0,0,NA
409636,4,30.75,NA
409637,1,45.75,NA
409638,3,115.75,NA
409639,0,0,NA
409640,0,0,NA
409641,0,0,NA
409642,4,40.5,NA
409643,0,0,NA
409644,3,40.5,NA
409645,0,0,NA
409646,0,0,NA
409647,0,0,NA
409648,0,0,NA
409649,0,0,NA
409650,6,45.75,NA
409651,0,0,NA
409652,0,0,NA
409653,1,46,NA
409654,0,0,NA
409655,0,0,NA
409656,0,0,NA
409657,3,29.5,NA
409658,0,0,NA
409659,0,0,NA
409660,6,48.5,NA
409661,0,0,NA
409662,0,0,NA
409663,3,106.5,NA
409664,6,37.5,NA
409665,0,0,NA
409666,0,0,NA
409667,0,0,NA
409668,4,41.5,NA
409669,3,30.75,NA
409670,5,214.25,NA
409671,2,155.75,NA
409672,6,72.75,NA
409673,0,0,NA
409674,0,0,NA
409675,0,0,NA
409676,5,272,NA
409677,0,0,NA
409678,0,0,NA
409679,6,158.75,NA
409680,2,155.5,NA
409681,0,0,NA
409682,5,182.75,NA
409683,0,0,NA
409684,0,0,NA
409685,0,0,NA
409686,0,0,NA
409687,0,0,NA
409688,0,0,NA
409689,0,0,NA
409690,0,0,NA
409691,0,0,NA
409692,0,0,NA
409693,3,48.5,NA
409694,0,0,NA
409695,0,0,NA
409696,0,0,NA
409697,3,48.5,NA
409698,6,61.25,NA
409699,0,0,NA
409700,5,98.5,NA
409701,3,48.5,NA
409702,3,139.25,NA
409703,0,0,NA
409704,0,0,NA
409705,4,31.5,NA
409706,2,47.75,NA
409707,4,63.75,NA
409708,3,38.75,NA
409709,0,0,NA
409710,3,52.25,NA
409711,0,0,NA
409712,0,0,NA
409713,3,41.25,NA
409714,0,0,NA
409715,3,58.75,NA
409716,0,0,NA
409717,4,31.5,NA
409718,0,0,NA
409719,0,0,NA
409720,6,117.75,NA
409721,1,62.75,NA
409722,0,0,NA
409723,4,66.25,NA
409724,0,0,NA
409725,0,0,NA
409726,6,58.75,NA
409727,2,128,NA
409728,6,36.75,NA
409729,5,34.5,NA
409730,0,0,NA
409731,0,0,NA
409732,1,33.25,NA
409733,0,0,NA
409734,0,0,NA
409735,6,77.25,NA
409736,5,78,NA
409737,3,108.75,NA
409738,0,0,NA
409739,1,48.25,NA
409740,0,0,NA
409741,3,117.5,NA
409742,0,0,NA
409743,0,0,NA
409744,4,41.25,NA
409745,0,0,NA
409746,0,0,NA
409747,0,0,NA
409748,3,25,NA
409749,6,78,NA
409750,4,159,NA
409751,2,83,NA
409752,0,0,NA
409753,0,0,NA
409754,0,0,NA
409755,0,0,NA
409756,1,208.75,NA
409757,0,0,NA
409758,3,101.75,NA
409759,0,0,NA
409760,0,0,NA
409761,1,46.5,NA
409762,5,30,NA
409763,3,75.5,NA
409764,5,108.75,NA
409765,3,20.75,NA
409766,4,36.25,NA
409767,0,0,NA
409768,4,58.5,NA
409769,3,132.25,NA
409770,5,53,NA
409771,5,41,NA
409772,2,111.25,NA
409773,4,97.25,NA
409774,0,0,NA
409775,0,0,NA
409776,0,0,NA
409777,6,47.5,NA
409778,0,0,NA
409779,0,0,NA
409780,0,0,NA
409781,2,63,NA
409782,0,0,NA
409783,0,0,NA
409784,5,224,NA
409785,6,53.5,NA
409786,0,0,NA
409787,6,48.5,NA
409788,6,51,NA
409789,0,0,NA
409790,0,0,NA
409791,3,151.75,NA
409792,3,70.75,NA
409793,3,69.5,NA
409794,0,0,NA
409795,0,0,NA
409796,0,0,NA
409797,3,55.5,NA
409798,4,66,NA
409799,5,126.75,NA
409800,0,0,NA
409801,5,35,NA
409802,0,0,NA
409803,2,35,NA
409804,0,0,NA
409805,0,0,NA
409806,0,0,NA
409807,6,54.25,NA
409808,4,43.5,NA
409809,0,0,NA
409810,6,41.5,NA
409811,0,0,NA
409812,0,0,NA
409813,6,32.75,NA
409814,0,0,NA
409815,0,0,NA
409816,6,151.5,NA
409817,5,95,NA
409818,0,0,NA
