RunID,SourceID,SourceTime,
102795,2,87.65,
102796,3,167.24,
102797,6,32.88,
102798,0,0.00,
102799,0,0.00,
102800,5,46.04,
102801,2,43.34,
102802,0,0.00,
102803,0,0.00,
102804,1,45.12,
102805,0,0.00,
102806,1,58.46,
102807,5,32.28,
102808,0,0.00,
102809,1,37.17,
102810,0,0.00,
102811,0,0.00,
102812,0,0.00,
102813,2,31.73,
102814,6,37.59,
102815,0,0.00,
102816,4,182.19,
102817,0,0.00,
102818,3,34.87,
102819,6,114.68,
102820,4,147.95,
102821,3,72.99,
102822,0,0.00,
102823,3,92.30,
102824,6,60.62,
102825,0,0.00,
102826,0,0.00,
102827,0,0.00,
102828,0,0.00,
102829,0,0.00,
102830,5,37.71,
102831,0,0.00,
102832,6,196.78,
102833,0,0.00,
102834,3,52.18,
102835,4,45.06,
102836,0,0.00,
102837,0,0.00,
102838,6,44.35,
102839,4,127.01,
102840,1,34.04,
102841,0,0.00,
102842,0,0.00,
102843,0,0.00,
102844,0,0.00,
102845,0,0.00,
102846,5,51.77,
102847,1,51.41,
102848,4,54.15,
102849,0,0.00,
102850,5,37.91,
102851,0,0.00,
102852,0,0.00,
102853,0,0.00,
102854,3,79.96,
102855,3,33.12,
102856,4,141.56,
102857,1,46.34,
102858,0,0.00,
102859,0,0.00,
102860,3,62.87,
102861,0,0.00,
102862,0,0.00,
102863,6,141.70,
102864,5,44.62,
102865,0,0.00,
102866,4,41.76,
102867,6,90.90,
102868,3,57.32,
102869,1,39.01,
102870,5,96.35,
102871,0,0.00,
102872,2,50.12,
102873,6,68.29,
102874,4,37.79,
102875,1,43.96,
102876,4,79.87,
102877,0,0.00,
102878,1,71.36,
102879,0,0.00,
102880,0,0.00,
102881,0,0.00,
102882,6,35.27,
102883,0,0.00,
102884,0,0.00,
102885,0,0.00,
102886,3,91.83,
102887,0,0.00,
102888,2,42.44,
102889,0,0.00,
102890,0,0.00,
102891,2,135.52,
102892,1,32.78,
102893,0,0.00,
102894,2,39.46,
102895,0,0.00,
102896,1,33.23,
102897,3,68.64,
102898,0,0.00,
102899,4,52.56,
102900,0,0.00,
102901,0,0.00,
102902,0,0.00,
102903,0,0.00,
102904,2,190.32,
102905,6,323.59,
102906,0,0.00,
102907,0,0.00,
102908,3,90.14,
102909,2,45.35,
102910,6,49.84,
102911,0,0.00,
102912,4,43.52,
102913,0,0.00,
102914,5,32.51,
102915,0,0.00,
102916,0,0.00,
102917,0,0.00,
102918,1,50.26,
102919,0,0.00,
102920,0,0.00,
102921,0,0.00,
102922,1,50.67,
102923,1,35.06,
102924,3,226.26,
102925,5,33.89,
102926,0,0.00,
102927,0,0.00,
102928,5,53.70,
102929,0,0.00,
102930,5,72.52,
102931,0,0.00,
102932,0,0.00,
102933,4,63.86,
102934,0,0.00,
102935,5,38.72,
102936,3,43.85,
102937,0,0.00,
102938,6,31.98,
102939,6,37.86,
102940,0,0.00,
102941,0,0.00,
102942,3,164.40,
102943,0,0.00,
102944,4,44.78,
102945,6,37.23,
102946,0,0.00,
102947,0,0.00,
102948,5,32.91,
102949,0,0.00,
102950,0,0.00,
102951,0,0.00,
102952,5,47.98,
102953,6,42.51,
102954,6,37.07,
102955,0,0.00,
102956,3,52.95,
102957,1,112.84,
102958,0,0.00,
102959,0,0.00,
102960,0,0.00,
102961,2,43.82,
102962,5,88.31,
102963,0,0.00,
102964,1,31.73,
102965,1,173.44,
102966,2,55.30,
102967,1,87.07,
102968,0,0.00,
102969,0,0.00,
102970,4,32.76,
102971,0,0.00,
102972,1,190.47,
102973,4,41.20,
102974,0,0.00,
102975,3,32.34,
102976,6,171.75,
102977,0,0.00,
102978,5,55.14,
102979,3,37.42,
102980,4,39.88,
102981,3,41.80,
102982,0,0.00,
102983,0,0.00,
102984,3,56.07,
102985,5,44.77,
102986,2,55.37,
102987,0,0.00,
102988,1,53.31,
102989,0,0.00,
102990,2,41.03,
102991,0,0.00,
102992,1,75.81,
102993,5,39.06,
102994,0,0.00,
102995,0,0.00,
102996,0,0.00,
102997,5,91.34,
102998,0,0.00,
102999,5,67.42,
103000,6,36.49,
103001,6,60.50,
103002,0,0.00,
103003,1,49.81,
103004,0,0.00,
103005,4,37.90,
103006,2,69.90,
103007,1,157.17,
103008,3,127.59,
103009,1,46.16,
103010,0,0.00,
103011,0,0.00,
103012,0,0.00,
103013,2,104.77,
103014,0,0.00,
103015,3,31.33,
103016,0,0.00,
103017,2,245.64,
103018,0,0.00,
103019,0,0.00,
103020,4,33.49,
103021,4,68.57,
103022,1,31.46,
103023,3,34.51,
103024,1,62.07,
103025,1,214.36,
103026,4,30.42,
103027,0,0.00,
103028,5,36.35,
103029,0,0.00,
103030,0,0.00,
103031,4,94.05,
103032,1,34.82,
103033,0,0.00,
103034,0,0.00,
103035,0,0.00,
103036,0,0.00,
103037,1,182.16,
103038,0,0.00,
103039,0,0.00,
103040,6,116.54,
103041,0,0.00,
103042,5,45.29,
103043,2,51.30,
103044,6,41.54,
103045,0,0.00,
103046,6,49.45,
103047,6,132.16,
103048,0,0.00,
103049,0,0.00,
103050,2,48.74,
103051,2,89.89,
103052,0,0.00,
103053,3,40.88,
103054,0,0.00,
103055,2,47.81,
103056,1,47.92,
103057,0,0.00,
103058,0,0.00,
103059,0,0.00,
103060,6,38.28,
103061,0,0.00,
103062,0,0.00,
103063,5,31.36,
103064,3,54.42,
103065,4,41.56,
103066,3,45.58,
103067,1,35.43,
103068,0,0.00,
103069,3,44.55,
103070,2,31.49,
103071,0,0.00,
103072,0,0.00,
103073,4,62.74,
103074,0,0.00,
103075,0,0.00,
103076,0,0.00,
103077,3,51.59,
103078,6,280.03,
103079,0,0.00,
103080,3,140.76,
103081,5,63.78,
103082,0,0.00,
103083,0,0.00,
103084,3,38.78,
103085,6,350.17,
103086,6,114.40,
103087,0,0.00,
103088,5,36.61,
103089,6,54.82,
103090,0,0.00,
103091,0,0.00,
103092,0,0.00,
103093,0,0.00,
103094,0,0.00,
103095,0,0.00,
103096,0,0.00,
103097,0,0.00,
103098,0,0.00,
103099,3,37.70,
103100,0,0.00,
103101,3,178.83,
103102,0,0.00,
103103,5,71.11,
103104,0,0.00,
103105,3,50.74,
103106,4,37.16,
103107,0,0.00,
103108,0,0.00,
103109,0,0.00,
103110,3,43.55,
103111,0,0.00,
103112,0,0.00,
103113,1,52.75,
103114,1,60.09,
103115,6,168.36,
103116,0,0.00,
103117,0,0.00,
103118,1,55.87,
103119,0,0.00,
103120,0,0.00,
103121,2,65.74,
103122,0,0.00,
103123,2,36.75,
103124,2,62.89,
103125,3,161.45,
103126,0,0.00,
103127,0,0.00,
103128,2,54.80,
103129,2,36.50,
103130,1,103.38,
103131,4,39.52,
103132,1,38.04,
103133,0,0.00,
103134,3,36.74,
103135,4,39.26,
103136,3,42.44,
103137,0,0.00,
103138,0,0.00,
103139,0,0.00,
103140,0,0.00,
103141,0,0.00,
103142,0,0.00,
103143,0,0.00,
103144,0,0.00,
103145,0,0.00,
103146,3,34.64,
103147,0,0.00,
103148,0,0.00,
103149,2,52.29,
103150,0,0.00,
103151,1,58.61,
103152,0,0.00,
103153,4,129.97,
103154,5,37.78,
103155,5,51.25,
103156,3,32.39,
103157,0,0.00,
103158,0,0.00,
103159,0,0.00,
103160,0,0.00,
103161,5,73.32,
103162,4,44.67,
103163,3,38.72,
103164,3,40.84,
103165,4,41.61,
103166,0,0.00,
103167,1,33.46,
103168,0,0.00,
103169,0,0.00,
103170,0,0.00,
103171,5,210.85,
103172,4,54.84,
103173,2,52.02,
103174,3,38.39,
103175,1,30.84,
103176,5,35.45,
103177,4,89.32,
103178,0,0.00,
103179,1,46.26,
103180,0,0.00,
103181,5,44.42,
103182,0,0.00,
103183,2,58.33,
103184,4,40.15,
103185,0,0.00,
103186,4,46.00,
103187,0,0.00,
103188,0,0.00,
103189,4,52.69,
103190,3,40.93,
103191,1,100.35,
103192,0,0.00,
103193,0,0.00,
103194,3,94.74,
103195,0,0.00,
103196,1,67.77,
103197,4,65.18,
103198,0,0.00,
103199,1,132.54,
103200,1,64.56,
103201,0,0.00,
103202,3,44.35,
103203,0,0.00,
103204,2,43.80,
103205,0,0.00,
103206,1,125.91,
103207,0,0.00,
103208,0,0.00,
103209,0,0.00,
103210,0,0.00,
103211,0,0.00,
103212,3,57.92,
103213,6,208.11,
103214,6,49.05,
103215,5,36.64,
103216,0,0.00,
103217,0,0.00,
103218,0,0.00,
103219,0,0.00,
103220,0,0.00,
103221,3,39.55,
103222,2,80.33,
103223,6,50.17,
103224,2,34.37,
103225,5,77.12,
103226,0,0.00,
103227,5,38.91,
103228,2,45.54,
103229,0,0.00,
103230,0,0.00,
103231,6,32.05,
103232,5,31.72,
103233,0,0.00,
103234,0,0.00,
103235,0,0.00,
103236,3,43.56,
103237,0,0.00,
103238,0,0.00,
103239,3,180.35,
103240,4,45.23,
103241,0,0.00,
103242,4,30.82,
103243,0,0.00,
103244,2,55.87,
103245,6,40.84,
103246,5,40.84,
103247,0,0.00,
103248,5,208.75,
103249,6,35.03,
103250,3,38.22,
103251,0,0.00,
103252,2,50.95,
103253,6,53.50,
103254,0,0.00,
103255,0,0.00,
103256,0,0.00,
103257,3,55.59,
103258,0,0.00,
103259,6,30.75,
103260,0,0.00,
103261,0,0.00,
103262,5,37.91,
103263,4,148.56,
103264,5,208.74,
103265,4,89.32,
103266,0,0.00,
103267,1,48.12,
103268,0,0.00,
103269,0,0.00,
103270,6,258.55,
103271,0,0.00,
103272,0,0.00,
103273,1,54.14,
103274,2,69.52,
103275,4,44.70,
103276,0,0.00,
103277,0,0.00,
103278,4,34.37,
103279,4,37.85,
103280,0,0.00,
103281,0,0.00,
103282,5,42.18,
103283,0,0.00,
103284,1,38.63,
103285,4,42.15,
103286,1,50.47,
103287,4,38.32,
103288,0,0.00,
103289,3,119.40,
103290,0,0.00,
103291,0,0.00,
103292,1,36.65,
103293,2,31.73,
103294,0,0.00,
103295,0,0.00,
103296,0,0.00,
103297,0,0.00,
103298,0,0.00,
103299,0,0.00,
103300,0,0.00,
103301,0,0.00,
103302,6,51.71,
103303,0,0.00,
103304,0,0.00,
103305,1,38.77,
103306,0,0.00,
103307,0,0.00,
103308,0,0.00,
103309,0,0.00,
103310,1,33.14,
103311,1,79.88,
103312,1,71.56,
103313,2,33.21,
103314,6,39.25,
103315,0,0.00,
103316,4,39.06,
103317,0,0.00,
103318,4,45.78,
103319,0,0.00,
103320,0,0.00,
103321,0,0.00,
103322,0,0.00,
103323,2,40.92,
103324,6,56.69,
103325,0,0.00,
103326,0,0.00,
103327,0,0.00,
103328,6,36.73,
103329,0,0.00,
103330,0,0.00,
103331,0,0.00,
103332,1,75.49,
103333,4,49.98,
103334,1,35.19,
103335,6,30.01,
103336,0,0.00,
103337,0,0.00,
103338,0,0.00,
103339,0,0.00,
103340,0,0.00,
103341,1,45.32,
103342,2,103.75,
103343,0,0.00,
103344,1,56.33,
103345,6,73.15,
103346,2,30.19,
103347,4,94.19,
103348,2,52.46,
103349,5,67.01,
103350,4,51.73,
103351,0,0.00,
103352,6,46.95,
103353,0,0.00,
103354,0,0.00,
103355,4,78.93,
103356,0,0.00,
103357,1,42.05,
103358,0,0.00,
103359,1,43.63,
103360,3,55.96,
103361,3,37.32,
103362,6,50.07,
103363,0,0.00,
103364,0,0.00,
103365,6,38.16,
103366,0,0.00,
103367,0,0.00,
103368,4,223.02,
103369,3,299.80,
103370,2,32.57,
103371,0,0.00,
103372,6,49.51,
103373,0,0.00,
103374,2,56.36,
103375,0,0.00,
103376,0,0.00,
103377,0,0.00,
103378,0,0.00,
103379,5,44.82,
103380,0,0.00,
103381,3,49.93,
103382,5,152.22,
103383,0,0.00,
103384,0,0.00,
103385,0,0.00,
103386,0,0.00,
103387,0,0.00,
103388,0,0.00,
103389,0,0.00,
103390,0,0.00,
103391,0,0.00,
103392,0,0.00,
103393,0,0.00,
103394,5,121.24,
103395,6,41.49,
103396,0,0.00,
103397,0,0.00,
103398,2,53.08,
103399,0,0.00,
103400,0,0.00,
103401,0,0.00,
103402,0,0.00,
103403,4,147.07,
103404,2,170.20,
103405,0,0.00,
103406,4,95.87,
103407,0,0.00,
103408,0,0.00,
103409,0,0.00,
103410,0,0.00,
103411,0,0.00,
103412,0,0.00,
103413,0,0.00,
103414,0,0.00,
103415,1,86.58,
103416,6,47.50,
103417,3,40.83,
103418,0,0.00,
103419,1,43.24,
103420,0,0.00,
103421,3,44.28,
103422,1,33.85,
103423,0,0.00,
103424,0,0.00,
103425,0,0.00,
103426,1,46.02,
103427,0,0.00,
103428,6,41.33,
103429,0,0.00,
103430,1,35.91,
103431,0,0.00,
103432,4,62.85,
103433,0,0.00,
103434,1,63.51,
103435,0,0.00,
103436,6,33.40,
103437,0,0.00,
103438,4,51.21,
103439,3,30.51,
103440,3,40.18,
103441,2,43.89,
103442,0,0.00,
103443,6,131.74,
103444,0,0.00,
103445,1,31.52,
103446,0,0.00,
103447,0,0.00,
103448,0,0.00,
103449,0,0.00,
103450,4,43.00,
103451,0,0.00,
103452,0,0.00,
103453,0,0.00,
103454,0,0.00,
103455,1,67.39,
103456,6,46.37,
103457,1,41.91,
103458,0,0.00,
103459,0,0.00,
103460,0,0.00,
103461,0,0.00,
103462,0,0.00,
103463,6,39.13,
103464,4,324.59,
103465,0,0.00,
103466,3,85.88,
103467,3,41.39,
103468,5,45.75,
103469,5,56.33,
103470,4,109.61,
103471,0,0.00,
103472,0,0.00,
103473,5,38.10,
103474,6,40.14,
103475,0,0.00,
103476,0,0.00,
103477,0,0.00,
103478,1,38.21,
103479,1,41.93,
103480,1,83.47,
103481,0,0.00,
103482,2,38.43,
103483,2,53.61,
103484,0,0.00,
103485,1,31.12,
103486,3,149.08,
103487,0,0.00,
103488,0,0.00,
103489,0,0.00,
103490,0,0.00,
103491,6,138.65,
103492,5,36.88,
103493,0,0.00,
103494,0,0.00,
103495,2,124.55,
103496,0,0.00,
103497,5,42.98,
103498,0,0.00,
103499,4,50.46,
103500,4,33.89,
103501,2,54.40,
103502,4,38.84,
103503,0,0.00,
103504,5,46.16,
103505,4,33.05,
103506,0,0.00,
103507,2,59.99,
103508,0,0.00,
103509,1,33.25,
103510,5,32.71,
103511,5,66.84,
103512,2,30.77,
103513,0,0.00,
103514,0,0.00,
103515,0,0.00,
103516,2,54.08,
103517,1,55.19,
103518,3,43.02,
103519,3,34.95,
103520,0,0.00,
103521,4,102.46,
103522,0,0.00,
103523,0,0.00,
103524,0,0.00,
103525,0,0.00,
103526,0,0.00,
103527,0,0.00,
103528,3,44.07,
103529,0,0.00,
103530,3,34.87,
103531,0,0.00,
103532,0,0.00,
103533,0,0.00,
103534,0,0.00,
103535,0,0.00,
103536,0,0.00,
103537,0,0.00,
103538,0,0.00,
103539,4,53.47,
103540,5,34.70,
103541,0,0.00,
103542,5,55.32,
103543,0,0.00,
103544,6,88.11,
103545,3,38.27,
103546,1,51.91,
103547,0,0.00,
103548,2,31.57,
103549,0,0.00,
103550,0,0.00,
103551,6,54.97,
103552,0,0.00,
103553,1,55.83,
103554,1,44.22,
103555,6,39.59,
103556,3,70.32,
103557,3,66.56,
103558,0,0.00,
103559,4,52.92,
103560,4,39.70,
103561,2,37.80,
103562,0,0.00,
103563,0,0.00,
103564,3,138.40,
103565,0,0.00,
103566,2,49.02,
103567,5,48.77,
103568,0,0.00,
103569,4,52.95,
103570,5,80.63,
103571,2,37.73,
103572,0,0.00,
103573,6,93.04,
103574,2,53.51,
103575,5,69.66,
103576,1,129.57,
103577,0,0.00,
103578,1,36.35,
103579,0,0.00,
103580,6,57.03,
103581,2,96.46,
103582,0,0.00,
103583,5,66.89,
103584,0,0.00,
103585,0,0.00,
103586,0,0.00,
103587,2,113.81,
103588,0,0.00,
103589,3,44.29,
103590,0,0.00,
103591,1,82.71,
103592,0,0.00,
103593,3,187.33,
103594,4,229.15,
103595,0,0.00,
103596,1,40.44,
103597,0,0.00,
103598,0,0.00,
103599,4,36.78,
103600,4,98.48,
103601,1,44.84,
103602,2,43.60,
103603,3,42.00,
103604,0,0.00,
103605,6,46.35,
103606,0,0.00,
103607,1,44.32,
103608,0,0.00,
103609,3,123.11,
103610,0,0.00,
103611,4,83.04,
103612,0,0.00,
103613,0,0.00,
103614,4,84.95,
103615,1,46.96,
103616,6,127.81,
103617,5,37.58,
103618,0,0.00,
103619,0,0.00,
103620,0,0.00,
103621,0,0.00,
103622,2,40.50,
103623,0,0.00,
103624,1,187.69,
103625,4,83.42,
103626,0,0.00,
103627,6,55.47,
103628,0,0.00,
103629,0,0.00,
103630,4,99.57,
103631,4,275.94,
103632,0,0.00,
103633,0,0.00,
103634,0,0.00,
103635,2,30.17,
103636,6,45.18,
103637,0,0.00,
103638,0,0.00,
103639,2,35.92,
103640,4,38.60,
103641,6,32.55,
103642,0,0.00,
103643,0,0.00,
103644,0,0.00,
103645,4,32.77,
103646,6,40.02,
103647,0,0.00,
103648,4,57.37,
103649,0,0.00,
103650,0,0.00,
103651,0,0.00,
103652,0,0.00,
103653,0,0.00,
103654,0,0.00,
103655,0,0.00,
103656,6,79.80,
103657,0,0.00,
103658,0,0.00,
103659,3,85.81,
103660,0,0.00,
103661,1,147.11,
103662,0,0.00,
103663,0,0.00,
103664,3,296.39,
103665,6,63.23,
103666,0,0.00,
103667,5,78.23,
103668,0,0.00,
103669,0,0.00,
103670,3,239.60,
103671,0,0.00,
103672,5,70.43,
103673,0,0.00,
103674,3,42.75,
103675,0,0.00,
103676,5,76.59,
103677,0,0.00,
103678,3,36.04,
103679,6,99.95,
103680,0,0.00,
103681,0,0.00,
103682,0,0.00,
103683,4,33.54,
103684,0,0.00,
103685,4,53.74,
103686,0,0.00,
103687,6,45.12,
103688,0,0.00,
103689,0,0.00,
103690,1,61.31,
103691,2,85.70,
103692,0,0.00,
103693,1,93.57,
103694,4,42.31,
103695,0,0.00,
103696,0,0.00,
103697,3,150.30,
103698,4,87.50,
103699,0,0.00,
103700,1,31.93,
103701,4,104.22,
103702,0,0.00,
103703,2,85.02,
103704,0,0.00,
103705,1,30.79,
103706,0,0.00,
103707,6,34.42,
103708,0,0.00,
103709,6,34.46,
103710,4,43.58,
103711,3,35.41,
103712,3,45.76,
103713,0,0.00,
103714,6,38.64,
103715,1,78.90,
103716,0,0.00,
103717,0,0.00,
103718,0,0.00,
103719,6,196.27,
103720,4,40.92,
103721,0,0.00,
103722,2,106.19,
103723,1,34.37,
103724,0,0.00,
103725,0,0.00,
103726,6,43.73,
103727,0,0.00,
103728,0,0.00,
103729,4,47.38,
103730,0,0.00,
103731,2,42.56,
103732,0,0.00,
103733,0,0.00,
103734,0,0.00,
103735,0,0.00,
103736,1,127.54,
103737,0,0.00,
103738,0,0.00,
103739,0,0.00,
103740,6,44.27,
103741,5,30.62,
103742,0,0.00,
103743,0,0.00,
103744,0,0.00,
103745,0,0.00,
103746,0,0.00,
103747,0,0.00,
103748,0,0.00,
103749,0,0.00,
103750,6,58.80,
103751,0,0.00,
103752,0,0.00,
103753,0,0.00,
103754,0,0.00,
103755,4,65.18,
103756,0,0.00,
103757,0,0.00,
103758,0,0.00,
103759,0,0.00,
103760,3,44.10,
103761,0,0.00,
103762,0,0.00,
103763,6,69.60,
103764,1,57.87,
103765,0,0.00,
103766,0,0.00,
103767,4,39.47,
103768,0,0.00,
103769,0,0.00,
103770,4,36.61,
103771,5,44.59,
103772,0,0.00,
103773,0,0.00,
103774,2,48.61,
103775,0,0.00,
103776,3,82.38,
103777,4,36.56,
103778,2,48.93,
103779,0,0.00,
103780,0,0.00,
103781,6,54.06,
103782,0,0.00,
103783,2,101.47,
103784,0,0.00,
103785,4,39.06,
103786,1,54.36,
103787,1,39.59,
103788,0,0.00,
103789,0,0.00,
103790,4,48.78,
103791,5,51.30,
103792,0,0.00,
103793,0,0.00,
103794,0,0.00,
103795,3,92.21,
103796,2,357.28,
103797,1,57.90,
103798,0,0.00,
103799,3,58.98,
103800,0,0.00,
103801,3,53.76,
103802,1,47.29,
103803,3,98.24,
103804,0,0.00,
103805,6,33.42,
103806,4,45.30,
103807,0,0.00,
103808,3,34.33,
103809,5,87.03,
103810,4,66.48,
103811,0,0.00,
103812,6,40.72,
103813,6,53.15,
103814,4,30.70,
103815,2,126.80,
103816,0,0.00,
103817,4,55.22,
103818,0,0.00,
103819,4,33.75,
103820,5,66.30,
103821,0,0.00,
103822,6,68.32,
103823,0,0.00,
103824,6,37.21,
103825,1,50.42,
103826,0,0.00,
103827,0,0.00,
103828,1,42.43,
103829,0,0.00,
103830,0,0.00,
103831,1,115.60,
103832,0,0.00,
103833,0,0.00,
103834,1,42.89,
103835,0,0.00,
103836,0,0.00,
103837,5,64.46,
103838,0,0.00,
103839,0,0.00,
103840,3,41.06,
103841,0,0.00,
103842,0,0.00,
103843,3,72.44,
103844,1,78.40,
103845,0,0.00,
103846,0,0.00,
103847,0,0.00,
103848,3,99.77,
103849,0,0.00,
103850,0,0.00,
103851,0,0.00,
103852,5,32.27,
103853,0,0.00,
103854,0,0.00,
103855,5,45.25,
103856,0,0.00,
103857,0,0.00,
103858,0,0.00,
103859,0,0.00,
103860,2,30.55,
103861,5,42.48,
103862,0,0.00,
103863,2,165.10,
103864,6,34.51,
103865,0,0.00,
103866,1,31.85,
103867,0,0.00,
103868,0,0.00,
103869,0,0.00,
103870,0,0.00,
103871,0,0.00,
103872,1,36.85,
103873,0,0.00,
103874,0,0.00,
103875,5,453.56,
103876,2,149.75,
103877,0,0.00,
103878,6,107.61,
103879,4,30.43,
103880,4,39.97,
103881,0,0.00,
103882,1,37.01,
103883,4,310.27,
103884,0,0.00,
103885,3,41.06,
103886,2,52.10,
103887,5,58.16,
103888,0,0.00,
103889,0,0.00,
103890,0,0.00,
103891,3,89.55,
103892,0,0.00,
103893,4,85.37,
103894,0,0.00,
103895,3,40.80,
103896,0,0.00,
103897,0,0.00,
103898,5,42.02,
103899,0,0.00,
103900,1,71.31,
103901,2,48.89,
103902,0,0.00,
103903,0,0.00,
103904,5,132.09,
103905,5,30.23,
103906,5,35.87,
103907,6,44.51,
103908,2,181.63,
103909,1,43.23,
103910,5,50.71,
103911,0,0.00,
103912,0,0.00,
103913,2,211.17,
103914,6,45.69,
103915,6,35.24,
103916,0,0.00,
103917,2,48.25,
103918,3,49.21,
103919,0,0.00,
103920,0,0.00,
103921,0,0.00,
103922,0,0.00,
103923,3,219.65,
103924,6,47.84,
103925,5,36.06,
103926,0,0.00,
103927,0,0.00,
103928,1,65.23,
103929,0,0.00,
103930,4,78.81,
103931,0,0.00,
103932,0,0.00,
103933,4,40.87,
103934,6,49.66,
103935,0,0.00,
103936,4,30.58,
103937,2,40.84,
103938,0,0.00,
103939,5,56.71,
103940,0,0.00,
103941,0,0.00,
103942,5,32.68,
103943,2,51.23,
103944,0,0.00,
103945,1,36.17,
103946,0,0.00,
103947,5,158.45,
103948,6,54.86,
103949,0,0.00,
103950,1,69.15,
103951,1,133.44,
103952,3,53.71,
103953,0,0.00,
103954,0,0.00,
103955,0,0.00,
103956,6,41.17,
103957,4,64.88,
103958,6,127.38,
103959,0,0.00,
103960,0,0.00,
103961,0,0.00,
103962,4,57.47,
103963,3,42.57,
103964,1,59.17,
103965,5,61.69,
103966,4,37.33,
103967,3,54.15,
103968,4,88.14,
103969,3,97.00,
103970,0,0.00,
103971,3,109.74,
103972,5,51.10,
103973,6,52.58,
103974,0,0.00,
103975,5,72.21,
103976,0,0.00,
103977,6,47.11,
103978,0,0.00,
103979,5,30.78,
103980,3,49.11,
103981,6,42.44,
103982,0,0.00,
103983,0,0.00,
103984,5,63.63,
103985,0,0.00,
103986,2,31.66,
103987,5,37.15,
103988,0,0.00,
103989,0,0.00,
103990,0,0.00,
103991,4,32.70,
103992,1,59.67,
103993,1,40.69,
103994,6,117.25,
103995,5,58.23,
103996,0,0.00,
103997,6,53.44,
103998,0,0.00,
103999,3,38.38,
104000,0,0.00,
104001,1,531.85,
104002,3,43.82,
104003,0,0.00,
104004,0,0.00,
104005,0,0.00,
104006,1,211.37,
104007,0,0.00,
104008,6,77.69,
104009,3,39.30,
104010,0,0.00,
104011,4,48.21,
104012,0,0.00,
104013,4,35.03,
104014,0,0.00,
104015,6,51.85,
104016,5,41.54,
104017,0,0.00,
104018,3,58.77,
104019,1,34.25,
104020,0,0.00,
104021,0,0.00,
104022,0,0.00,
104023,6,58.33,
104024,0,0.00,
104025,5,32.83,
104026,1,55.07,
104027,0,0.00,
104028,5,75.12,
104029,3,114.44,
104030,0,0.00,
104031,4,39.40,
104032,0,0.00,
104033,4,192.51,
104034,0,0.00,
104035,1,63.14,
104036,3,67.88,
104037,0,0.00,
104038,5,123.11,
104039,0,0.00,
104040,3,42.98,
104041,1,46.25,
104042,5,38.23,
104043,0,0.00,
104044,6,43.36,
104045,0,0.00,
104046,1,55.53,
104047,1,31.39,
104048,0,0.00,
104049,4,40.94,
104050,0,0.00,
104051,0,0.00,
104052,6,54.23,
104053,0,0.00,
104054,4,40.67,
104055,0,0.00,
104056,3,63.27,
104057,0,0.00,
104058,0,0.00,
104059,0,0.00,
104060,0,0.00,
104061,3,84.42,
104062,1,38.48,
104063,0,0.00,
104064,0,0.00,
104065,0,0.00,
104066,5,52.05,
104067,4,76.53,
104068,1,86.29,
104069,6,198.32,
104070,2,37.66,
104071,0,0.00,
104072,0,0.00,
104073,6,38.43,
104074,0,0.00,
104075,0,0.00,
104076,0,0.00,
104077,3,36.60,
104078,1,52.70,
104079,0,0.00,
104080,4,56.41,
104081,0,0.00,
104082,0,0.00,
104083,0,0.00,
104084,1,65.05,
104085,5,55.96,
104086,0,0.00,
104087,0,0.00,
104088,3,351.36,
104089,0,0.00,
104090,5,107.00,
104091,0,0.00,
104092,4,36.70,
104093,0,0.00,
104094,6,40.81,
104095,0,0.00,
104096,0,0.00,
104097,0,0.00,
104098,0,0.00,
104099,0,0.00,
104100,1,45.34,
104101,0,0.00,
104102,1,37.19,
104103,6,40.19,
104104,0,0.00,
104105,0,0.00,
104106,0,0.00,
104107,0,0.00,
104108,0,0.00,
104109,0,0.00,
104110,0,0.00,
104111,5,35.58,
104112,2,57.02,
104113,0,0.00,
104114,0,0.00,
104115,4,121.17,
104116,4,78.68,
104117,0,0.00,
104118,0,0.00,
104119,2,90.45,
104120,0,0.00,
104121,4,48.86,
104122,4,40.69,
104123,3,45.25,
104124,2,170.78,
104125,0,0.00,
104126,0,0.00,
104127,5,50.20,
104128,0,0.00,
104129,6,47.92,
104130,1,35.08,
104131,6,44.50,
104132,0,0.00,
104133,0,0.00,
104134,1,44.54,
104135,0,0.00,
104136,0,0.00,
104137,5,49.94,
104138,0,0.00,
104139,3,47.80,
104140,0,0.00,
104141,1,44.92,
104142,0,0.00,
104143,0,0.00,
104144,0,0.00,
104145,0,0.00,
104146,6,38.95,
104147,3,36.26,
104148,0,0.00,
104149,0,0.00,
104150,3,41.15,
104151,0,0.00,
104152,0,0.00,
104153,0,0.00,
104154,0,0.00,
104155,0,0.00,
104156,2,74.78,
104157,1,33.36,
104158,0,0.00,
104159,0,0.00,
104160,0,0.00,
104161,2,50.13,
104162,0,0.00,
104163,0,0.00,
104164,5,34.82,
104165,2,196.51,
104166,1,30.77,
104167,0,0.00,
104168,5,43.42,
104169,2,55.02,
104170,3,31.60,
104171,0,0.00,
104172,3,54.25,
104173,0,0.00,
104174,5,100.07,
104175,0,0.00,
104176,0,0.00,
104177,4,47.41,
104178,5,73.07,
104179,0,0.00,
104180,0,0.00,
104181,0,0.00,
104182,4,56.60,
104183,0,0.00,
104184,0,0.00,
104185,0,0.00,
104186,4,35.93,
104187,3,110.15,
104188,0,0.00,
104189,3,72.66,
104190,5,55.18,
104191,0,0.00,
104192,0,0.00,
