"RunID","SourceID","SourceTime"
103518,3,105.02
103519,3,112.2
103520,0,0
103521,4,20.21
103522,0,0
103523,0,0
103524,0,0
103525,0,0
103526,0,0
103527,0,0
103528,3,76.07
103529,0,0
103530,3,61.12
103531,0,0
103532,0,0
103533,0,0
103534,0,0
103535,0,0
103536,0,0
103537,0,0
103538,0,0
103539,4,110.22
103540,5,78.2
103541,0,0
103542,5,29.07
103543,0,0
103544,6,44.11
103545,3,63.02
103546,1,76.16
103547,0,0
103548,2,24.07
103549,0,0
103550,0,0
103551,6,42.22
103552,0,0
103553,1,110.08
103554,1,71.22
103555,6,76.09
103556,3,107.07
103557,3,54.06
103558,0,0
103559,4,79.17
103560,4,35.2
103561,2,72.05
103562,0,0
103563,0,0
103564,3,106.15
103565,0,0
103566,2,113.02
103567,5,64.02
103568,0,0
103569,4,110.2
103570,5,56.13
103571,2,85.23
103572,0,0
103573,6,71.04
103574,2,77.01
103575,5,94.16
103576,1,96.07
103577,0,0
103578,1,51.1
103579,0,0
103580,6,78.03
103581,2,103.21
103582,0,0
103583,5,72.14
103584,0,0
103585,0,0
103586,0,0
103587,2,56.06
103588,0,0
103589,3,96.04
103590,0,0
103591,1,100.21
103592,0,0
103593,3,65.08
103594,4,100.15
103595,0,0
103596,1,75.19
103597,0,0
103598,0,0
103599,4,103.03
103600,4,78.23
103601,1,101.09
103602,2,98.1
103603,3,95
103604,0,0
103605,6,64.1
103606,0,0
103607,1,75.07
103608,0,0
103609,3,25.11
103610,0,0
103611,4,59.04
103612,0,0
103613,0,0
103614,4,79.2
103615,1,45.21
103616,6,78.06
103617,5,39.08
103618,0,0
103619,0,0
103620,0,0
103621,0,0
103622,2,111
103623,0,0
103624,1,46.19
103625,4,26.17
103626,0,0
103627,6,101.22
103628,0,0
103629,0,0
103630,4,79.07
103631,4,92.19
103632,0,0
103633,0,0
103634,0,0
103635,2,68.17
103636,6,53.18
103637,0,0
103638,0,0
103639,2,57.17
103640,4,59.1
103641,6,34.05
103642,0,0
103643,0,0
103644,0,0
103645,4,46.02
103646,6,79.02
103647,0,0
103648,4,75.12
103649,0,0
103650,0,0
103651,0,0
103652,0,0
103653,0,0
103654,0,0
103655,0,0
103656,6,60.05
103657,0,0
103658,0,0
103659,3,18.06
103660,0,0
103661,1,88.11
103662,0,0
103663,0,0
103664,3,17.14
103665,6,98.23
103666,0,0
103667,5,20.23
103668,0,0
103669,0,0
103670,3,56.1
103671,0,0
103672,5,100.18
103673,0,0
103674,3,79
103675,0,0
103676,5,93.09
103677,0,0
103678,3,65.04
103679,6,14.2
103680,0,0
103681,0,0
103682,0,0
103683,4,51.04
103684,0,0
103685,4,104.24
103686,0,0
103687,6,75.12
103688,0,0
103689,0,0
103690,1,61.06
103691,2,112.2
103692,0,0
103693,1,62.07
103694,4,107.06
103695,0,0
103696,0,0
103697,3,110.05
103698,4,107
103699,0,0
103700,1,47.18
103701,4,95.22
103702,0,0
103703,2,89.02
103704,0,0
103705,1,60.04
103706,0,0
103707,6,111.17
103708,0,0
103709,6,47.21
103710,4,73.08
103711,3,76.16
103712,3,62.01
103713,0,0
103714,6,82.14
103715,1,52.15
103716,0,0
103717,0,0
103718,0,0
103719,6,35.02
103720,4,78.17
103721,0,0
103722,2,113.19
103723,1,47.12
103724,0,0
103725,0,0
103726,6,32.23
103727,0,0
103728,0,0
103729,4,25.13
103730,0,0
103731,2,66.06
103732,0,0
103733,0,0
103734,0,0
103735,0,0
103736,1,47.04
103737,0,0
103738,0,0
103739,0,0
103740,6,31.02
103741,5,90.12
103742,0,0
103743,0,0
103744,0,0
103745,0,0
103746,0,0
103747,0,0
103748,0,0
103749,0,0
103750,6,83.05
103751,0,0
103752,0,0
103753,0,0
103754,0,0
103755,4,110.18
103756,0,0
103757,0,0
103758,0,0
103759,0,0
103760,3,107.1
103761,0,0
103762,0,0
103763,6,85.1
103764,1,36.12
103765,0,0
103766,0,0
103767,4,68.22
103768,0,0
103769,0,0
103770,4,84.11
103771,5,107.09
103772,0,0
103773,0,0
103774,2,64.11
103775,0,0
103776,3,108.13
103777,4,89.06
103778,2,105.18
103779,0,0
103780,0,0
103781,6,104.06
103782,0,0
103783,2,62.22
103784,0,0
103785,4,96.06
103786,1,80.11
103787,1,36.09
103788,0,0
103789,0,0
103790,4,110.03
103791,5,46.05
103792,0,0
103793,0,0
103794,0,0
103795,3,105.21
103796,2,87.03
103797,1,63.15
103798,0,0
103799,3,83.23
103800,0,0
103801,3,58.01
103802,1,40.04
103803,3,92.24
103804,0,0
103805,6,28.17
103806,4,111.05
103807,0,0
103808,3,82.08
103809,5,9.03
103810,4,75.23
103811,0,0
103812,6,112.22
103813,6,75.15
103814,4,37.2
103815,2,104.05
103816,0,0
103817,4,67.22
103818,0,0
103819,4,52
103820,5,91.05
103821,0,0
103822,6,99.07
103823,0,0
103824,6,14.21
103825,1,86.17
103826,0,0
103827,0,0
103828,1,38.18
103829,0,0
103830,0,0
103831,1,35.1
103832,0,0
103833,0,0
103834,1,75.14
103835,0,0
103836,0,0
103837,5,13.21
103838,0,0
103839,0,0
103840,3,53.06
103841,0,0
103842,0,0
103843,3,88.19
103844,1,60.15
103845,0,0
103846,0,0
103847,0,0
103848,3,91.02
103849,0,0
103850,0,0
103851,0,0
103852,5,47.02
103853,0,0
103854,0,0
103855,5,56
103856,0,0
103857,0,0
103858,0,0
103859,0,0
103860,2,29.05
103861,5,92.23
103862,0,0
103863,2,74.1
103864,6,61.01
103865,0,0
103866,1,54.1
103867,0,0
103868,0,0
103869,0,0
103870,0,0
103871,0,0
103872,1,113.1
103873,0,0
103874,0,0
103875,5,17.06
103876,2,36
103877,0,0
103878,6,19.11
103879,4,31.18
103880,4,109.22
103881,0,0
103882,1,44.01
103883,4,27.02
103884,0,0
103885,3,43.06
103886,2,98.1
103887,5,102.16
103888,0,0
103889,0,0
103890,0,0
103891,3,37.05
103892,0,0
103893,4,100.12
103894,0,0
103895,3,100.05
103896,0,0
103897,0,0
103898,5,57.02
103899,0,0
103900,1,55.06
103901,2,14.14
103902,0,0
103903,0,0
103904,5,111.09
103905,5,112.23
103906,5,81.12
103907,6,109.01
103908,2,105.13
103909,1,111.23
103910,5,101.21
103911,0,0
103912,0,0
103913,2,9.16999999999999
103914,6,39.19
103915,6,23.24
103916,0,0
103917,2,112
103918,3,86.21
103919,0,0
103920,0,0
103921,0,0
103922,0,0
103923,3,76.15
103924,6,39.09
103925,5,89.06
103926,0,0
103927,0,0
103928,1,22.23
103929,0,0
103930,4,109.06
103931,0,0
103932,0,0
103933,4,99.12
103934,6,68.16
103935,0,0
103936,4,50.08
103937,2,61.09
103938,0,0
103939,5,81.21
103940,0,0
103941,0,0
103942,5,65.18
103943,2,30.23
103944,0,0
103945,1,53.17
103946,0,0
103947,5,78.2
103948,6,82.11
103949,0,0
103950,1,60.15
103951,1,45.19
103952,3,95.21
103953,0,0
103954,0,0
103955,0,0
103956,6,37.17
103957,4,88.13
103958,6,99.13
103959,0,0
103960,0,0
103961,0,0
103962,4,105.22
103963,3,93.07
103964,1,92.17
103965,5,47.19
103966,4,65.08
103967,3,96.15
103968,4,106.14
103969,3,27
103970,0,0
103971,3,14.24
103972,5,96.1
103973,6,106.08
103974,0,0
103975,5,51.21
103976,0,0
103977,6,91.11
103978,0,0
103979,5,97.03
103980,3,102.11
103981,6,106.19
103982,0,0
103983,0,0
103984,5,57.13
103985,0,0
103986,2,80.16
103987,5,67.15
103988,0,0
103989,0,0
103990,0,0
103991,4,33.2
103992,1,67.17
103993,1,76.19
103994,6,94
103995,5,109.23
103996,0,0
103997,6,67.19
103998,0,0
103999,3,85.13
104000,0,0
104001,1,109.1
104002,3,84.07
104003,0,0
104004,0,0
104005,0,0
104006,1,9.12
104007,0,0
104008,6,111.19
104009,3,60.05
104010,0,0
104011,4,102.21
104012,0,0
104013,4,106.03
104014,0,0
104015,6,96.1
104016,5,107.04
104017,0,0
104018,3,79.02
104019,1,108
104020,0,0
104021,0,0
104022,0,0
104023,6,30.08
104024,0,0
104025,5,95.08
104026,1,101.07
104027,0,0
104028,5,44.12
104029,3,88.19
104030,0,0
104031,4,57.15
104032,0,0
104033,4,102.01
104034,0,0
104035,1,37.14
104036,3,98.13
104037,0,0
104038,5,55.11
104039,0,0
104040,3,69.23
104041,1,20
104042,5,68.23
104043,0,0
104044,6,110.11
104045,0,0
104046,1,90.03
104047,1,106.14
104048,0,0
104049,4,82.19
104050,0,0
104051,0,0
104052,6,45.23
104053,0,0
104054,4,113.17
104055,0,0
104056,3,80.02
104057,0,0
104058,0,0
104059,0,0
104060,0,0
104061,3,35.17
104062,1,64.23
104063,0,0
104064,0,0
104065,0,0
104066,5,102.05
104067,4,86.03
104068,1,112.04
104069,6,36.07
104070,2,100.16
104071,0,0
104072,0,0
104073,6,93.18
104074,0,0
104075,0,0
104076,0,0
104077,3,78.1
104078,1,112.2
104079,0,0
104080,4,38.16
104081,0,0
104082,0,0
104083,0,0
104084,1,52.05
104085,5,102.21
104086,0,0
104087,0,0
104088,3,69.11
104089,0,0
104090,5,91
104091,0,0
104092,4,69.2
104093,0,0
104094,6,99.06
104095,0,0
104096,0,0
104097,0,0
104098,0,0
104099,0,0
104100,1,97.09
104101,0,0
104102,1,29.19
104103,6,87.19
104104,0,0
104105,0,0
104106,0,0
104107,0,0
104108,0,0
104109,0,0
104110,0,0
104111,5,103.08
104112,2,92.02
104113,0,0
104114,0,0
104115,4,50.17
104116,4,10.18
104117,0,0
104118,0,0
104119,2,71.2
104120,0,0
104121,4,89.11
104122,4,113.19
104123,3,33
104124,2,61.03
104125,0,0
104126,0,0
104127,5,95.2
104128,0,0
104129,6,56.17
104130,1,59.08
104131,6,102
104132,0,0
104133,0,0
104134,1,94.04
104135,0,0
104136,0,0
104137,5,98.19
104138,0,0
104139,3,107.05
104140,0,0
104141,1,67.17
104142,0,0
104143,0,0
104144,0,0
104145,0,0
104146,6,108.2
104147,3,25.01
104148,0,0
104149,0,0
104150,3,90.15
104151,0,0
104152,0,0
104153,0,0
104154,0,0
104155,0,0
104156,2,64.03
104157,1,48.11
104158,0,0
104159,0,0
104160,0,0
104161,2,99.13
104162,0,0
104163,0,0
104164,5,78.07
104165,2,104.01
104166,1,59.02
104167,0,0
104168,5,93.17
104169,2,57.02
104170,3,102.1
104171,0,0
104172,3,65
104173,0,0
104174,5,37.07
104175,0,0
104176,0,0
104177,4,96.16
104178,5,35.07
104179,0,0
104180,0,0
104181,0,0
104182,4,96.1
104183,0,0
104184,0,0
104185,0,0
104186,4,63.18
104187,3,22.15
104188,0,0
104189,3,91.16
104190,5,88.18
104191,0,0
104192,0,0
104193,1,70
104194,6,60.14
104195,1,58.05
104196,2,109.03
104197,0,0
104198,0,0
104199,3,104.21
104200,0,0
104201,0,0
104202,0,0
104203,0,0
104204,2,72.12
104205,4,111.2
104206,5,46.11
104207,4,87.1
104208,2,106
104209,5,88.03
104210,0,0
104211,0,0
104212,0,0
104213,0,0
104214,4,97.22
104215,0,0
104216,2,88.18
104217,0,0
104218,0,0
104219,0,0
104220,2,42.05
104221,5,42.06
104222,0,0
104223,3,75.22
104224,2,110.09
104225,5,60.13
104226,5,50.04
104227,0,0
104228,0,0
104229,0,0
104230,0,0
104231,0,0
104232,6,86.18
104233,0,0
104234,0,0
104235,3,41.03
104236,3,96.22
104237,1,68.19
104238,0,0
104239,6,86.04
104240,0,0
104241,0,0
104242,0,0
104243,5,102.02
104244,3,57.04
104245,4,11.17
104246,0,0
104247,0,0
104248,0,0
104249,0,0
104250,3,85.16
104251,1,94.16
104252,1,86.19
104253,0,0
104254,1,57.24
104255,6,70.15
104256,6,23.01
104257,6,106.13
104258,0,0
104259,0,0
104260,6,67.1
104261,3,102.1
104262,2,32.17
104263,6,77.14
104264,0,0
104265,0,0
104266,1,17.13
104267,0,0
104268,2,101.17
104269,0,0
104270,0,0
104271,0,0
104272,5,39.19
104273,6,77.04
104274,4,113.19
104275,1,98.21
104276,4,59.15
104277,0,0
104278,0,0
104279,1,12.13
104280,0,0
104281,0,0
104282,0,0
104283,0,0
104284,5,94.04
104285,0,0
104286,6,22.24
104287,5,98.21
104288,0,0
104289,0,0
104290,1,59.01
104291,2,111.14
104292,0,0
104293,3,98.12
104294,5,69.13
104295,4,55.22
104296,4,93.17
104297,5,56.17
104298,0,0
104299,6,94.15
104300,0,0
104301,0,0
104302,1,109.09
104303,0,0
104304,0,0
104305,4,87
104306,4,89
104307,0,0
104308,0,0
104309,0,0
104310,0,0
104311,0,0
104312,4,105.08
104313,4,112.12
104314,1,113.18
104315,0,0
104316,0,0
104317,4,99.21
104318,0,0
104319,3,105.14
104320,0,0
104321,0,0
104322,4,29.06
104323,5,11.04
104324,0,0
104325,0,0
104326,2,31.21
104327,0,0
104328,0,0
104329,2,108.16
104330,0,0
104331,0,0
104332,6,17.19
104333,0,0
104334,4,112.16
104335,0,0
104336,0,0
104337,0,0
104338,2,46.19
104339,2,32.17
104340,2,104.03
104341,0,0
104342,0,0
104343,1,31.19
104344,5,101
104345,5,13.02
104346,0,0
104347,0,0
104348,5,101.04
104349,0,0
104350,0,0
104351,2,110.15
104352,0,0
104353,3,40.04
104354,6,73.09
104355,3,42.23
104356,0,0
104357,0,0
104358,2,96.14
104359,4,104.1
104360,0,0
104361,0,0
104362,0,0
104363,0,0
104364,2,108.01
104365,0,0
104366,3,72.23
104367,3,41.1
104368,5,21.13
104369,0,0
104370,0,0
104371,0,0
104372,0,0
104373,3,27.05
104374,0,0
104375,0,0
104376,0,0
104377,0,0
104378,1,109.2
104379,6,88.0700000000001
104380,5,99.18
104381,5,79.23
104382,5,103.03
104383,0,0
104384,4,111.05
104385,0,0
104386,0,0
104387,0,0
104388,0,0
104389,0,0
104390,6,54.03
104391,6,38.11
104392,0,0
104393,6,54.09
104394,0,0
104395,0,0
104396,0,0
104397,0,0
104398,0,0
104399,0,0
104400,1,99.1
104401,3,87.23
104402,0,0
104403,5,105.21
104404,0,0
104405,6,67.19
104406,0,0
104407,0,0
104408,4,78.05
104409,0,0
104410,1,72.22
104411,0,0
104412,0,0
104413,0,0
104414,4,72
104415,5,105.09
104416,6,112.16
104417,5,89.14
104418,0,0
104419,1,25.17
104420,4,93.15
104421,0,0
104422,0,0
104423,1,78.23
104424,0,0
104425,0,0
104426,6,86.04
104427,0,0
104428,4,80.22
104429,6,54.2
104430,5,89.02
104431,6,30.21
104432,0,0
104433,1,97.15
104434,1,108.1
104435,0,0
104436,2,99.13
104437,1,98.15
104438,4,22.08
104439,3,76.18
104440,4,106.05
104441,1,53.14
104442,5,66.02
104443,5,98.04
104444,2,82.07
104445,6,107.2
104446,0,0
104447,0,0
104448,2,110.16
104449,0,0
104450,5,101.17
104451,0,0
104452,3,20.08
104453,0,0
104454,0,0
104455,0,0
104456,0,0
104457,0,0
104458,5,109.16
104459,0,0
104460,0,0
104461,0,0
104462,0,0
104463,0,0
104464,0,0
104465,0,0
104466,6,111.07
104467,0,0
104468,0,0
104469,0,0
104470,0,0
104471,2,27.04
104472,2,84.04
104473,0,0
104474,1,109.15
104475,0,0
104476,0,0
104477,2,70
104478,0,0
104479,1,25.14
104480,4,102.03
104481,0,0
104482,6,27.17
104483,5,95.13
104484,4,33.2
104485,3,69.18
104486,3,113.03
104487,0,0
104488,0,0
104489,3,97.24
104490,0,0
104491,1,56.01
104492,5,66.17
104493,0,0
104494,0,0
104495,2,92.01
104496,1,106.24
104497,0,0
104498,2,71.2
104499,0,0
104500,0,0
104501,5,60.17
104502,1,33.01
104503,0,0
104504,0,0
104505,2,45.23
104506,0,0
104507,0,0
104508,0,0
104509,0,0
104510,5,57.05
104511,1,12.15
104512,3,75.1
104513,0,0
104514,1,55.11
104515,3,32.11
104516,0,0
104517,0,0
104518,4,93.19
104519,0,0
104520,0,0
104521,0,0
104522,2,73.02
104523,0,0
104524,5,58.03
104525,0,0
104526,4,100.13
104527,1,69
104528,0,0
104529,0,0
104530,6,106.08
104531,0,0
104532,5,37.19
104533,1,84.01
104534,2,85.15
104535,0,0
104536,6,17.08
104537,0,0
104538,0,0
104539,0,0
104540,2,24.24
104541,0,0
104542,0,0
104543,6,105.03
104544,0,0
104545,6,66.06
104546,4,106
104547,5,72.24
104548,1,94.03
104549,0,0
104550,0,0
104551,2,99.13
104552,0,0
104553,0,0
104554,0,0
104555,0,0
104556,3,111.08
104557,4,82.07
104558,2,88.14
104559,0,0
104560,0,0
104561,0,0
104562,0,0
104563,4,72.07
104564,0,0
104565,5,50.01
104566,0,0
104567,2,96.19
104568,0,0
104569,3,109.06
104570,0,0
104571,0,0
104572,1,70.23
104573,5,107.23
104574,0,0
104575,4,111.09
104576,0,0
104577,1,110.13
104578,5,107.24
104579,6,60.04
104580,0,0
104581,0,0
104582,1,47.14
104583,0,0
104584,2,110.17
104585,0,0
104586,0,0
104587,4,33.08
104588,0,0
104589,0,0
104590,6,71.04
104591,0,0
104592,2,75.04
104593,6,66.2
104594,2,109.06
104595,0,0
104596,3,103.15
104597,0,0
104598,1,93.23
104599,2,34.13
104600,0,0
104601,0,0
104602,0,0
104603,0,0
104604,0,0
104605,0,0
104606,0,0
104607,0,0
104608,5,95
104609,2,90.01
104610,4,92
104611,6,112.23
104612,5,90.17
104613,4,107.07
104614,0,0
104615,0,0
104616,0,0
104617,0,0
104618,0,0
104619,0,0
104620,0,0
104621,0,0
104622,0,0
104623,1,95.04
104624,0,0
104625,1,81.11
104626,3,75.24
104627,0,0
104628,2,78.13
104629,0,0
104630,0,0
104631,4,32.1
104632,2,58.04
104633,0,0
104634,0,0
104635,5,92.07
104636,0,0
104637,0,0
104638,6,21.13
104639,0,0
104640,0,0
104641,1,105.02
104642,0,0
104643,0,0
104644,0,0
104645,0,0
104646,0,0
104647,0,0
104648,0,0
104649,3,113.02
104650,6,25.1
104651,2,106.17
104652,0,0
104653,4,10.03
104654,0,0
104655,0,0
104656,0,0
104657,0,0
104658,6,81.17
104659,0,0
104660,6,31.1
104661,4,78.16
104662,2,17.06
104663,6,104.19
104664,0,0
104665,6,94.02
104666,0,0
104667,0,0
104668,1,15.03
104669,2,108.24
104670,0,0
104671,3,95.23
104672,0,0
104673,2,16.09
104674,6,101.13
104675,0,0
104676,2,81.12
104677,0,0
104678,0,0
104679,0,0
104680,3,63.12
104681,0,0
104682,0,0
104683,0,0
104684,6,88.08
104685,0,0
104686,0,0
104687,3,81.05
104688,0,0
104689,0,0
104690,1,106.17
104691,5,63.04
104692,6,95.14
104693,0,0
104694,2,40.03
104695,5,74.03
104696,6,99
104697,4,100
104698,0,0
104699,0,0
104700,5,11.02
104701,0,0
104702,2,44
104703,0,0
104704,1,109.09
104705,0,0
104706,0,0
104707,6,80.17
104708,6,62.14
104709,4,111.21
104710,4,84.08
104711,0,0
104712,5,105.14
104713,3,101.23
104714,1,85.09
104715,0,0
104716,0,0
104717,0,0
104718,1,73.01
104719,0,0
104720,3,32.12
104721,4,110.16
104722,2,108.22
104723,3,101.24
104724,6,95.18
104725,5,62.11
104726,5,46.19
104727,1,99.04
104728,1,79.22
104729,5,56.21
104730,3,63.16
104731,0,0
104732,3,16.03
104733,0,0
104734,0,0
104735,5,112.11
104736,6,97.19
104737,4,106.04
104738,1,107.21
104739,0,0
104740,6,106.24
104741,0,0
104742,0,0
104743,6,91.04
104744,2,83.18
104745,0,0
104746,6,57.17
104747,0,0
104748,5,18.17
104749,1,46
104750,2,54.1
104751,5,108.23
104752,0,0
104753,0,0
104754,0,0
104755,5,101.07
104756,0,0
104757,3,26.11
104758,3,20.06
104759,0,0
104760,4,107.09
104761,4,32.17
104762,4,93.07
104763,0,0
104764,0,0
104765,0,0
104766,2,110.14
104767,6,75.14
104768,0,0
104769,0,0
104770,0,0
104771,0,0
104772,0,0
104773,3,18.18
104774,0,0
104775,2,105.09
104776,0,0
104777,0,0
104778,0,0
104779,2,78.01
104780,0,0
104781,0,0
104782,4,83.22
104783,0,0
104784,0,0
104785,6,20.13
104786,2,43
104787,0,0
104788,2,73.22
104789,0,0
104790,0,0
104791,0,0
104792,0,0
104793,4,107.2
104794,1,89.06
104795,1,99.05
104796,6,50.03
104797,3,85.16
104798,1,63.13
104799,0,0
104800,5,112.07
104801,5,96.14
104802,5,79.23
104803,0,0
104804,0,0
104805,0,0
104806,5,26.21
104807,0,0
104808,2,107.16
104809,0,0
104810,0,0
104811,3,94.15
104812,0,0
104813,0,0
104814,2,33.1
104815,0,0
104816,0,0
104817,4,113.03
104818,0,0
104819,1,40.06
104820,0,0
104821,0,0
104822,4,42.21
104823,5,99.09
104824,4,98.06
104825,0,0
104826,0,0
104827,0,0
104828,0,0
104829,6,47.24
104830,0,0
104831,0,0
104832,3,75.16
104833,3,12.11
104834,0,0
104835,0,0
104836,0,0
104837,0,0
104838,6,37.08
104839,0,0
104840,0,0
104841,0,0
104842,0,0
104843,2,43.18
104844,0,0
104845,6,64.23
104846,0,0
104847,5,72.22
104848,1,105.03
104849,0,0
104850,1,9.16
104851,5,113.06
104852,5,107.05
104853,3,105.04
104854,0,0
104855,0,0
104856,0,0
104857,0,0
104858,6,110.02
104859,5,64.17
104860,3,102
104861,3,98.21
104862,0,0
104863,4,53.02
104864,6,49.06
104865,0,0
104866,0,0
104867,3,36.06
104868,0,0
104869,0,0
104870,0,0
104871,4,110.24
104872,0,0
104873,2,40.04
104874,0,0
104875,0,0
104876,0,0
104877,1,34.12
104878,1,70.15
104879,0,0
104880,2,68.07
104881,0,0
104882,0,0
104883,6,87.14
104884,0,0
104885,2,111.08
104886,0,0
104887,0,0
104888,1,49.23
104889,0,0
104890,1,110.01
104891,2,79.15
104892,5,79.22
104893,0,0
104894,0,0
104895,4,70.15
104896,6,104.14
104897,1,83.14
104898,0,0
104899,0,0
104900,6,99.03
104901,0,0
104902,5,93.24
104903,5,18.03
104904,5,110.21
104905,0,0
104906,0,0
104907,0,0
104908,6,85.23
104909,4,72.24
104910,5,59.18
104911,6,35.07
104912,0,0
104913,0,0
104914,0,0
104915,0,0
104916,3,103.11
104917,0,0
104918,5,73.07
104919,4,77.1
104920,0,0
104921,6,102.1
104922,0,0
104923,1,98.11
104924,0,0
104925,1,107.04
104926,1,91.1
104927,0,0
104928,0,0
104929,0,0
104930,3,88.13
104931,1,59.06
104932,0,0
104933,4,27.12
104934,1,97.01
104935,5,88.02
104936,0,0
104937,0,0
104938,2,112.05
104939,5,86.19
104940,0,0
104941,2,72.06
104942,6,85.2
104943,4,105.17
104944,0,0
104945,0,0
104946,1,102.12
104947,3,113.23
104948,6,111.06
104949,0,0
104950,4,99.23
104951,0,0
104952,0,0
104953,0,0
104954,3,39.16
104955,0,0
104956,0,0
104957,0,0
104958,1,100.18
104959,6,89.07
104960,2,14.24
104961,0,0
104962,2,62.07
104963,0,0
104964,5,76.07
104965,0,0
104966,0,0
104967,5,14.08
104968,4,98.24
104969,0,0
104970,0,0
104971,2,92.01
104972,0,0
104973,6,109.15
104974,4,65.18
104975,2,105.22
104976,0,0
104977,6,89.24
104978,2,81.18
104979,3,84.04
104980,0,0
104981,0,0
104982,5,79.22
104983,6,72.23
104984,0,0
104985,0,0
104986,6,101.02
104987,2,35.04
104988,0,0
104989,4,112.21
104990,0,0
104991,0,0
104992,0,0
104993,2,102.13
104994,3,89.11
104995,0,0
104996,0,0
104997,0,0
104998,6,85.02
104999,2,113
105000,0,0
105001,4,89.05
105002,2,39.23
105003,0,0
105004,4,100.03
105005,0,0
105006,0,0
105007,4,56.2
105008,5,46.1
105009,0,0
105010,0,0
105011,3,108.18
105012,4,52.2
105013,4,73.22
105014,0,0
105015,0,0
105016,0,0
105017,5,98.09
105018,4,102.2
105019,1,45.21
105020,0,0
105021,6,110.15
105022,0,0
105023,2,11.12
105024,5,79.17
105025,4,108.01
105026,4,102.04
105027,0,0
105028,6,59.23
105029,1,108.24
105030,6,99.22
105031,6,98.22
105032,5,106.24
105033,4,41
105034,0,0
105035,6,96.09
105036,6,105.11
105037,0,0
105038,0,0
105039,4,109.08
105040,2,85.2
105041,3,18
105042,0,0
105043,4,87.14
105044,3,40.15
105045,0,0
105046,0,0
105047,0,0
105048,0,0
105049,0,0
105050,0,0
105051,2,87.1
105052,0,0
105053,0,0
105054,0,0
105055,2,89.18
105056,0,0
105057,0,0
105058,4,89.01
105059,1,77.09
105060,4,80.06
105061,2,95.07
105062,2,93.16
105063,0,0
105064,0,0
105065,0,0
105066,5,63.2
105067,0,0
105068,0,0
105069,0,0
105070,0,0
105071,4,106.04
105072,3,89.1
105073,1,88.06
105074,6,87.14
105075,0,0
105076,5,32.13
105077,0,0
105078,1,110.24
105079,0,0
105080,0,0
105081,0,0
105082,3,81
105083,3,52.14
105084,0,0
105085,0,0
105086,6,110.13
105087,4,64.14
105088,2,14.11
105089,3,95.07
105090,0,0
105091,6,112.03
105092,6,15.01
105093,6,71.18
105094,0,0
105095,0,0
105096,0,0
105097,0,0
105098,0,0
105099,0,0
105100,6,97.14
105101,0,0
105102,0,0
105103,4,90.09
105104,0,0
105105,2,96.17
105106,0,0
105107,0,0
105108,6,102
105109,6,40.12
105110,4,55.01
105111,0,0
105112,4,103.02
105113,0,0
105114,0,0
105115,0,0
105116,3,74.07
105117,5,107.22
105118,0,0
105119,0,0
105120,1,9.11000000000001
105121,0,0
105122,0,0
105123,4,92.23
105124,0,0
105125,2,88.08
105126,0,0
105127,0,0
105128,5,52.06
105129,0,0
105130,6,51.24
105131,0,0
105132,2,107.18
105133,3,56.06
105134,0,0
105135,2,62.11
105136,0,0
105137,0,0
105138,1,113.11
105139,6,87.03
105140,5,81
105141,1,11.11
105142,1,81.08
105143,2,55.12
105144,1,108.07
105145,0,0
105146,1,94.06
105147,0,0
105148,0,0
105149,5,78.04
105150,0,0
105151,0,0
105152,0,0
105153,0,0
105154,0,0
105155,4,89.24
105156,4,87.16
105157,1,59.19
105158,0,0
105159,0,0
105160,0,0
105161,6,26.11
105162,2,34.1
105163,0,0
105164,0,0
105165,0,0
105166,3,64.09
105167,1,56.06
105168,0,0
105169,1,90.18
105170,0,0
105171,4,80.15
105172,3,23.15
105173,4,113.16
105174,5,57.2
105175,0,0
105176,0,0
105177,0,0
105178,6,52.24
105179,0,0
105180,0,0
105181,5,62.04
105182,3,36.22
105183,5,87.11
105184,0,0
105185,0,0
105186,0,0
105187,0,0
105188,0,0
105189,0,0
105190,5,98.1
105191,6,38.13
105192,0,0
105193,0,0
105194,0,0
105195,2,95.2
105196,0,0
105197,0,0
105198,1,70.1
105199,5,92.01
105200,6,98.12
105201,0,0
105202,1,63.15
105203,0,0
105204,0,0
105205,0,0
105206,0,0
105207,0,0
105208,5,78.05
105209,2,27.17
105210,0,0
105211,0,0
105212,0,0
105213,0,0
105214,0,0
105215,6,90.11
105216,0,0
105217,3,105.18
105218,0,0
105219,5,110.1
105220,4,98.06
105221,0,0
105222,2,72.23
105223,0,0
105224,0,0
105225,0,0
105226,0,0
105227,0,0
105228,5,26.04
105229,0,0
105230,2,101.06
105231,6,99.09
105232,0,0
105233,2,90
105234,0,0
105235,0,0
105236,0,0
105237,2,82.07
105238,4,105.2
105239,0,0
105240,0,0
105241,0,0
105242,0,0
105243,1,71.19
105244,0,0
105245,5,28.04
105246,0,0
105247,4,96.12
105248,6,101.14
105249,0,0
105250,0,0
105251,0,0
105252,0,0
105253,2,98.18
105254,5,18.03
105255,0,0
105256,3,56.03
105257,0,0
105258,2,96.05
105259,0,0
105260,0,0
105261,3,95.1
105262,6,78.14
105263,0,0
105264,4,64.14
105265,0,0
105266,5,46.02
105267,0,0
105268,0,0
105269,5,97.07
105270,3,33.04
105271,1,77.08
105272,0,0
105273,6,93.02
105274,4,74.21
105275,6,41.16
105276,0,0
105277,5,88.18
105278,0,0
105279,3,55.23
